平台,UI_ID,页面,路由,模板ID,计划版本,需求ID,API契约,operationId,数据表,配置组,配置项,字段规格,状态规格,动作规格,测试ID,UI参考,DoR状态,绑定成熟度
ADMIN,ADM-RECON-001,支付对账,/commerce/reconciliation,ADM-FINANCE,R17,REQ-PAY-002;REQ-LEDGER-001,GET /admin-api/v1/payments;GET /admin-api/v1/payment-callbacks;POST /admin-api/v1/payments/{id}/query;GET /admin-api/v1/payment-exceptions;POST /admin-api/v1/payment-exceptions/{id}/resolve;POST /admin-api/v1/payment-reconciliation/run,adminPaymentsGetPayments;adminPaymentsGetPaymentCallbacks;adminPaymentsPostPaymentsByIdQuery;adminPaymentsGetPaymentExceptions;adminPaymentsPostPaymentExceptionsByIdResolve;adminPaymentsPostPaymentReconciliationRun,payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records;accounting_transactions;accounting_entries;orders;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-RECON-001,catalogs/ui_page_states.csv#ADM-RECON-001,catalogs/ui_action_matrix.csv#ADM-RECON-001,TST-PAY_002-HAPPY;TST-LEDGER_001-HAPPY;TST-PAY_002-IDEMPOTENT;TST-LEDGER_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REWARD-001,奖励账户,/finance/reward-accounts,ADM-FINANCE,R24,REQ-REWARD-001;REQ-LEDGER-001,GET /admin-api/v1/reward-accounts;GET /admin-api/v1/reward-accounts/{userId}/ledger;POST /admin-api/v1/reward-adjustments,adminRewardsGetRewardAccounts;adminRewardsGetRewardAccountsByUseridLedger;adminRewardsPostRewardAdjustments,reward_accounts;reward_ledger;reward_settlements;reward_freezes;red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;outbox_events;accounting_entries;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-REWARD-001,catalogs/ui_page_states.csv#ADM-REWARD-001,catalogs/ui_action_matrix.csv#ADM-REWARD-001,TST-REWARD_001-HAPPY;TST-LEDGER_001-HAPPY;TST-REWARD_001-IDEMPOTENT;TST-LEDGER_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REWARD-002,奖励流水,/finance/reward-ledger,ADM-FINANCE,R24,REQ-REWARD-001;REQ-LEDGER-001,GET /admin-api/v1/reward-accounts;GET /admin-api/v1/reward-accounts/{userId}/ledger,adminRewardsGetRewardAccounts;adminRewardsGetRewardAccountsByUseridLedger,reward_accounts;reward_ledger;reward_settlements;reward_freezes;red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;outbox_events;accounting_entries;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-REWARD-002,catalogs/ui_page_states.csv#ADM-REWARD-002,catalogs/ui_action_matrix.csv#ADM-REWARD-002,TST-REWARD_001-HAPPY;TST-LEDGER_001-HAPPY,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-WD-001,提现列表,/finance/withdrawals,ADM-FINANCE,R24,REQ-WD-001;REQ-LEDGER-001,GET /admin-api/v1/withdrawals;GET /admin-api/v1/withdrawals/{id},adminWithdrawalsGetWithdrawals;adminWithdrawalsGetWithdrawalsById,withdrawal_requests;payout_transactions;payout_reconciliation_records;payout_accounts;payout_callbacks;accounting_transactions;accounting_entries;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-WD-001,catalogs/ui_page_states.csv#ADM-WD-001,catalogs/ui_action_matrix.csv#ADM-WD-001,TST-WD_001-HAPPY;TST-LEDGER_001-HAPPY,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-WD-002,提现详情,/finance/withdrawals/:id,ADM-FINANCE,R24,REQ-WD-001;REQ-LEDGER-001,GET /admin-api/v1/withdrawals;GET /admin-api/v1/withdrawals/{id};POST /admin-api/v1/withdrawals/{id}/risk-review;POST /admin-api/v1/withdrawals/{id}/finance-review;POST /admin-api/v1/withdrawals/{id}/payout;POST /admin-api/v1/withdrawals/{id}/query,adminWithdrawalsGetWithdrawals;adminWithdrawalsGetWithdrawalsById;adminWithdrawalsPostWithdrawalsByIdRiskReview;adminWithdrawalsPostWithdrawalsByIdFinanceReview;adminWithdrawalsPostWithdrawalsByIdPayout;adminWithdrawalsPostWithdrawalsByIdQuery,withdrawal_requests;payout_transactions;payout_reconciliation_records;payout_accounts;payout_callbacks;accounting_transactions;accounting_entries;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-WD-002,catalogs/ui_page_states.csv#ADM-WD-002,catalogs/ui_action_matrix.csv#ADM-WD-002,TST-WD_001-HAPPY;TST-LEDGER_001-HAPPY;TST-WD_001-IDEMPOTENT;TST-LEDGER_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-MEMBER-001,会员SKU,/commerce/membership/skus,ADM-LIST,R18,REQ-MEMBER-003,GET /admin-api/v1/membership/skus;PATCH /admin-api/v1/membership/skus/{id};PUT /admin-api/v1/membership/skus/{id}/benefits;GET /admin-api/v1/user-memberships;POST /admin-api/v1/user-memberships/grants,adminMembershipGetMembershipSkus;adminMembershipPatchMembershipSkusById;adminMembershipPutMembershipSkusByIdBenefits;adminMembershipGetUserMemberships;adminMembershipPostUserMembershipsGrants,membership_plans;membership_skus;user_memberships;membership_entitlement_segments;membership_benefit_snapshots;membership_upgrade_quotes,membership,membership.upgrade.time_precision;membership.upgrade.rounding;membership.upgrade.preserve_gift_days;membership.public_badge.text;membership.public_badge.enabled,catalogs/ui_page_fields.csv#ADM-MEMBER-001,catalogs/ui_page_states.csv#ADM-MEMBER-001,catalogs/ui_action_matrix.csv#ADM-MEMBER-001,TST-MEMBER_003-HAPPY;TST-MEMBER_003-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-MEMBER-002,用户会员,/commerce/membership/users,ADM-LIST,R18,REQ-MEMBER-003,GET /admin-api/v1/membership/skus;PATCH /admin-api/v1/membership/skus/{id};PUT /admin-api/v1/membership/skus/{id}/benefits;GET /admin-api/v1/user-memberships,adminMembershipGetMembershipSkus;adminMembershipPatchMembershipSkusById;adminMembershipPutMembershipSkusByIdBenefits;adminMembershipGetUserMemberships,membership_plans;membership_skus;user_memberships;membership_entitlement_segments;membership_benefit_snapshots;membership_upgrade_quotes,membership,membership.upgrade.time_precision;membership.upgrade.rounding;membership.upgrade.preserve_gift_days;membership.public_badge.text;membership.public_badge.enabled,catalogs/ui_page_fields.csv#ADM-MEMBER-002,catalogs/ui_page_states.csv#ADM-MEMBER-002,catalogs/ui_action_matrix.csv#ADM-MEMBER-002,TST-MEMBER_003-HAPPY;TST-MEMBER_003-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-PROP-001,道具商品,/commerce/props/products,ADM-LIST,R19,REQ-PROP-002,GET /admin-api/v1/props;POST /admin-api/v1/props;PATCH /admin-api/v1/props/{id};GET /admin-api/v1/headline-slots;POST /admin-api/v1/headline-slots;GET /admin-api/v1/prop-executions,adminPropsGetProps;adminPropsPostProps;adminPropsPatchPropsById;adminPropsGetHeadlineSlots;adminPropsPostHeadlineSlots;adminPropsGetPropExecutions,system_configs;products;product_skus;prop_products;prop_skus;user_props;content_exposure_entitlements;content_refresh_records;headline_slot_bookings;prop_execution_logs,props,props.top_duration_seconds;props.headline_duration_seconds;props.color_duration_seconds;props.refresh_cooldown_seconds;props.same_type.stack_duration;props.same_page.deduplicate_content;props.refresh.daily_limit.normal;props.refresh.daily_limit.month,catalogs/ui_page_fields.csv#ADM-PROP-001,catalogs/ui_page_states.csv#ADM-PROP-001,catalogs/ui_action_matrix.csv#ADM-PROP-001,TST-PROP_002-HAPPY;TST-PROP_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-PROP-002,资源位与排期,/commerce/props/slots,ADM-LIST,R19,REQ-PROP-002,GET /admin-api/v1/props;PATCH /admin-api/v1/props/{id};GET /admin-api/v1/headline-slots;GET /admin-api/v1/prop-executions,adminPropsGetProps;adminPropsPatchPropsById;adminPropsGetHeadlineSlots;adminPropsGetPropExecutions,system_configs;prop_products;prop_skus;user_props;content_exposure_entitlements;content_refresh_records;headline_slot_bookings;prop_execution_logs,props,props.top_duration_seconds;props.headline_duration_seconds;props.color_duration_seconds;props.refresh_cooldown_seconds;props.same_type.stack_duration;props.same_page.deduplicate_content;props.refresh.daily_limit.normal;props.refresh.daily_limit.month,catalogs/ui_page_fields.csv#ADM-PROP-002,catalogs/ui_page_states.csv#ADM-PROP-002,catalogs/ui_action_matrix.csv#ADM-PROP-002,TST-PROP_002-HAPPY;TST-PROP_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-PROP-003,执行日志,/commerce/props/executions,ADM-LIST,R19,REQ-PROP-002,GET /admin-api/v1/props;PATCH /admin-api/v1/props/{id};GET /admin-api/v1/headline-slots;POST /admin-api/v1/headline-slots;GET /admin-api/v1/prop-executions,adminPropsGetProps;adminPropsPatchPropsById;adminPropsGetHeadlineSlots;adminPropsPostHeadlineSlots;adminPropsGetPropExecutions,system_configs;prop_products;prop_skus;user_props;content_exposure_entitlements;content_refresh_records;headline_slot_bookings;prop_execution_logs,props,props.top_duration_seconds;props.headline_duration_seconds;props.color_duration_seconds;props.refresh_cooldown_seconds;props.same_type.stack_duration;props.same_page.deduplicate_content;props.refresh.daily_limit.normal;props.refresh.daily_limit.month,catalogs/ui_page_fields.csv#ADM-PROP-003,catalogs/ui_page_states.csv#ADM-PROP-003,catalogs/ui_action_matrix.csv#ADM-PROP-003,TST-PROP_002-HAPPY;TST-PROP_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REF-001,邀请关系,/growth/referrals,ADM-LIST,R25,REQ-REF-001;REQ-REF-ACT-002,GET /admin-api/v1/referral-relations;POST /admin-api/v1/referral-relations/{inviteeId}/adjust;GET /admin-api/v1/commission-policies;POST /admin-api/v1/commission-policies;GET /admin-api/v1/commissions;GET /admin-api/v1/referral-activity/rules;POST /admin-api/v1/referral-activity/rule-versions;GET /admin-api/v1/referral-activity/progress,adminReferralGetReferralRelations;adminReferralPostReferralRelationsByInviteeidAdjust;adminReferralGetCommissionPolicies;adminReferralPostCommissionPolicies;adminReferralGetCommissions;adminReferralActivityGetReferralActivityRules;adminReferralActivityPostReferralActivityRuleVersions;adminReferralActivityGetReferralActivityProgress,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;referral_activity_rule_versions;referral_activity_rules;h5_page_configs;cms_articles;agreements;app_versions;content_posts,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#ADM-REF-001,catalogs/ui_page_states.csv#ADM-REF-001,catalogs/ui_action_matrix.csv#ADM-REF-001,TST-REF_001-HAPPY;TST-REF_ACT_002-HAPPY;TST-REF_001-IDEMPOTENT;TST-REF_ACT_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REF-002,佣金策略,/growth/commissions/policies,ADM-LIST,R25,REQ-REF-001;REQ-REF-ACT-002,GET /admin-api/v1/referral-relations;POST /admin-api/v1/referral-relations/{inviteeId}/adjust;GET /admin-api/v1/commission-policies;POST /admin-api/v1/commission-policies;GET /admin-api/v1/commissions;GET /admin-api/v1/referral-activity/rules;POST /admin-api/v1/referral-activity/rule-versions;GET /admin-api/v1/referral-activity/progress,adminReferralGetReferralRelations;adminReferralPostReferralRelationsByInviteeidAdjust;adminReferralGetCommissionPolicies;adminReferralPostCommissionPolicies;adminReferralGetCommissions;adminReferralActivityGetReferralActivityRules;adminReferralActivityPostReferralActivityRuleVersions;adminReferralActivityGetReferralActivityProgress,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;referral_activity_rule_versions;referral_activity_rules;h5_page_configs;cms_articles;agreements;app_versions;content_posts,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#ADM-REF-002,catalogs/ui_page_states.csv#ADM-REF-002,catalogs/ui_action_matrix.csv#ADM-REF-002,TST-REF_001-HAPPY;TST-REF_ACT_002-HAPPY;TST-REF_001-IDEMPOTENT;TST-REF_ACT_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REF-003,佣金记录,/growth/commissions/records,ADM-FINANCE,R25,REQ-REF-001;REQ-REF-ACT-002,GET /admin-api/v1/referral-relations;GET /admin-api/v1/commission-policies;GET /admin-api/v1/commissions;GET /admin-api/v1/referral-activity/rules;GET /admin-api/v1/referral-activity/progress;GET /admin-api/v1/referral-activity/milestones;GET /admin-api/v1/referral-activity/rewards,adminReferralGetReferralRelations;adminReferralGetCommissionPolicies;adminReferralGetCommissions;adminReferralActivityGetReferralActivityRules;adminReferralActivityGetReferralActivityProgress;adminReferralActivityGetReferralActivityMilestones;adminReferralActivityGetReferralActivityRewards,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;referral_activity_rule_versions;referral_activity_rules;h5_page_configs;cms_articles;agreements;app_versions;content_posts,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#ADM-REF-003,catalogs/ui_page_states.csv#ADM-REF-003,catalogs/ui_action_matrix.csv#ADM-REF-003,TST-REF_001-HAPPY;TST-REF_ACT_002-HAPPY,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REF-004,直推活跃规则,/growth/referral-activity/rules,ADM-LIST,R26,REQ-REF-001;REQ-REF-ACT-002,GET /admin-api/v1/referral-relations;POST /admin-api/v1/referral-relations/{inviteeId}/adjust;GET /admin-api/v1/commission-policies;POST /admin-api/v1/commission-policies;GET /admin-api/v1/commissions;GET /admin-api/v1/referral-activity/rules;POST /admin-api/v1/referral-activity/rule-versions;GET /admin-api/v1/referral-activity/progress,adminReferralGetReferralRelations;adminReferralPostReferralRelationsByInviteeidAdjust;adminReferralGetCommissionPolicies;adminReferralPostCommissionPolicies;adminReferralGetCommissions;adminReferralActivityGetReferralActivityRules;adminReferralActivityPostReferralActivityRuleVersions;adminReferralActivityGetReferralActivityProgress,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;referral_activity_rule_versions;referral_activity_rules;h5_page_configs;cms_articles;agreements;app_versions;content_posts,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#ADM-REF-004,catalogs/ui_page_states.csv#ADM-REF-004,catalogs/ui_action_matrix.csv#ADM-REF-004,TST-REF_001-HAPPY;TST-REF_ACT_002-HAPPY;TST-REF_001-IDEMPOTENT;TST-REF_ACT_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REF-005,直推进度,/growth/referral-activity/progress,ADM-LIST,R26,REQ-REF-001;REQ-REF-ACT-002,GET /admin-api/v1/referral-relations;POST /admin-api/v1/referral-relations/{inviteeId}/adjust;GET /admin-api/v1/commission-policies;POST /admin-api/v1/commission-policies;GET /admin-api/v1/commissions;GET /admin-api/v1/referral-activity/rules;POST /admin-api/v1/referral-activity/rule-versions;GET /admin-api/v1/referral-activity/progress,adminReferralGetReferralRelations;adminReferralPostReferralRelationsByInviteeidAdjust;adminReferralGetCommissionPolicies;adminReferralPostCommissionPolicies;adminReferralGetCommissions;adminReferralActivityGetReferralActivityRules;adminReferralActivityPostReferralActivityRuleVersions;adminReferralActivityGetReferralActivityProgress,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;referral_activity_rule_versions;referral_activity_rules;h5_page_configs;cms_articles;agreements;app_versions;content_posts,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#ADM-REF-005,catalogs/ui_page_states.csv#ADM-REF-005,catalogs/ui_action_matrix.csv#ADM-REF-005,TST-REF_001-HAPPY;TST-REF_ACT_002-HAPPY;TST-REF_001-IDEMPOTENT;TST-REF_ACT_002-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
