页面ID,平台,模块,页面名称,路由,页面形态,模板ID,业务目标,主要角色,访问规则,数据分级,入口路径,退出与返回,页面区域,字段规格,状态规格,动作规格,导航规则,刷新策略,分页策略,离线策略,关联需求,关联API,operationId,配置组,关键配置项,测试ID,UI参考,计划版本,DoR状态,成熟度
ADM-ID-001,ADMIN,实名,实名列表,/identity,PAGE,ADM-LIST,状态与风险,具备 identity.read 的后台员工；写操作另需 identity.manage,identity.read,HIGH,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,页标题/说明|筛选区|统计/批量操作|表格|分页,catalogs/ui_page_fields.csv#ADM-ID-001,catalogs/ui_page_states.csv#ADM-ID-001,catalogs/ui_action_matrix.csv#ADM-ID-001,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-ID-001;REQ-ID-002,GET /admin-api/v1/identities;GET /admin-api/v1/identities/{userId},adminIdentityGetIdentities;adminIdentityGetIdentitiesByUserid,identity,identity.active_provider;identity.provider.appcode;identity.liveness.token_url;identity.liveness.result_url;identity.face_compare.url;identity.max_daily_attempts;identity.one_id_one_account;identity.liveness.poll_interval_ms,TST-ID_001-HAPPY;TST-ID_002-HAPPY,TOKENS_ONLY,R05,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-ID-002,ADMIN,实名,实名详情与复核,/identity/:id,PAGE,ADM-REVIEW,原图、结果、审计,具备 identity.read 的后台员工；写操作另需 identity.manage,identity.read,HIGH,从对应列表行、待办、审计记录或直接授权链接进入,返回来源列表并保持筛选、排序、页码和滚动位置,队列|任务上下文|证据预览|规则/历史|决定面板,catalogs/ui_page_fields.csv#ADM-ID-002,catalogs/ui_page_states.csv#ADM-ID-002,catalogs/ui_action_matrix.csv#ADM-ID-002,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-ID-001;REQ-ID-002;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/identities;GET /admin-api/v1/identities/{userId};POST /admin-api/v1/identity-sessions/{id}/review;POST /admin-api/v1/identities/{userId}/media-access;POST /admin-api/v1/identities/{userId}/freeze,adminIdentityGetIdentities;adminIdentityGetIdentitiesByUserid;adminIdentityPostIdentitySessionsByIdReview;adminIdentityPostIdentitiesByUseridMediaAccess;adminIdentityPostIdentitiesByUseridFreeze,identity,identity.active_provider;identity.provider.appcode;identity.liveness.token_url;identity.liveness.result_url;identity.face_compare.url;identity.max_daily_attempts;identity.one_id_one_account;identity.liveness.poll_interval_ms,TST-ID_001-HAPPY;TST-ID_002-HAPPY;TST-ID_001-IDEMPOTENT;TST-ID_002-IDEMPOTENT;TST-V122-015;TST-V122-016,TOKENS_ONLY,R05,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-CONTENT-001,ADMIN,内容,统一内容列表,/contents,PAGE,ADM-LIST,四类内容,具备 content.read 的后台员工；写操作另需 content.manage,content.read,NORMAL,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,页标题/说明|筛选区|统计/批量操作|表格|分页,catalogs/ui_page_fields.csv#ADM-CONTENT-001,catalogs/ui_page_states.csv#ADM-CONTENT-001,catalogs/ui_action_matrix.csv#ADM-CONTENT-001,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-CONTENT-001;REQ-PUBLISH-001,GET /admin-api/v1/contents;GET /admin-api/v1/contents/{id};GET /admin-api/v1/content-dictionaries,adminContentGetContents;adminContentGetContentsById;adminContentGetContentDictionaries,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,TST-CONTENT_001-HAPPY;TST-PUBLISH_001-HAPPY,TOKENS_ONLY,R06,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-CONTENT-002,ADMIN,内容,内容详情,/contents/:id,PAGE,ADM-DETAIL,版本、媒体、链接、数据,具备 content.read 的后台员工；写操作另需 content.manage,content.read,NORMAL,从对应列表行、待办、审计记录或直接授权链接进入,返回来源列表并保持筛选、排序、页码和滚动位置,摘要头|状态/主操作|Tab详情|时间线|关联对象|审计,catalogs/ui_page_fields.csv#ADM-CONTENT-002,catalogs/ui_page_states.csv#ADM-CONTENT-002,catalogs/ui_action_matrix.csv#ADM-CONTENT-002,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,页面进入加载；缓存过期/前台恢复/领域事件触发轻量刷新；写操作成功按资源局部刷新,不适用；若子区块为列表，遵循所属平台标准分页模板,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-CONTENT-001;REQ-PUBLISH-001,GET /admin-api/v1/contents;GET /admin-api/v1/contents/{id};POST /admin-api/v1/contents/{id}/online;POST /admin-api/v1/contents/{id}/offline;POST /admin-api/v1/contents/{id}/ban;POST /admin-api/v1/contents/{id}/recommend;POST /admin-api/v1/contents/{id}/official-mark;GET /admin-api/v1/content-dictionaries,adminContentGetContents;adminContentGetContentsById;adminContentPostContentsByIdOnline;adminContentPostContentsByIdOffline;adminContentPostContentsByIdBan;adminContentPostContentsByIdRecommend;adminContentPostContentsByIdOfficialMark;adminContentGetContentDictionaries,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,TST-CONTENT_001-HAPPY;TST-PUBLISH_001-HAPPY;TST-CONTENT_001-IDEMPOTENT;TST-PUBLISH_001-IDEMPOTENT,TOKENS_ONLY,R06,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-CONTENT-003,ADMIN,内容,字典与属性,/contents/dictionaries,PAGE,ADM-LIST,地区、平台、人数、标签,具备 content.read 的后台员工；写操作另需 content.manage,content.read,NORMAL,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,页标题/说明|筛选区|统计/批量操作|表格|分页,catalogs/ui_page_fields.csv#ADM-CONTENT-003,catalogs/ui_page_states.csv#ADM-CONTENT-003,catalogs/ui_action_matrix.csv#ADM-CONTENT-003,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-CONTENT-001;REQ-PUBLISH-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/contents;GET /admin-api/v1/contents/{id};POST /admin-api/v1/contents/{id}/online;POST /admin-api/v1/contents/{id}/offline;POST /admin-api/v1/contents/{id}/ban;POST /admin-api/v1/contents/{id}/recommend;POST /admin-api/v1/contents/{id}/official-mark;GET /admin-api/v1/content-dictionaries;PUT /admin-api/v1/content-dictionaries/{code},adminContentGetContents;adminContentGetContentsById;adminContentPostContentsByIdOnline;adminContentPostContentsByIdOffline;adminContentPostContentsByIdBan;adminContentPostContentsByIdRecommend;adminContentPostContentsByIdOfficialMark;adminContentGetContentDictionaries;adminContentPutContentDictionariesByCode,content,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,TST-CONTENT_001-HAPPY;TST-PUBLISH_001-HAPPY;TST-CONTENT_001-IDEMPOTENT;TST-PUBLISH_001-IDEMPOTENT;TST-V122-017,TOKENS_ONLY,R06,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-REVIEW-001,ADMIN,审核,审核队列,/reviews,PAGE,ADM-REVIEW,内容/红包/实名/申诉,具备 review.manage 的后台员工；写操作另需 review.manage,review.manage,NORMAL,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,队列|任务上下文|证据预览|规则/历史|决定面板,catalogs/ui_page_fields.csv#ADM-REVIEW-001,catalogs/ui_page_states.csv#ADM-REVIEW-001,catalogs/ui_action_matrix.csv#ADM-REVIEW-001,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-PUBLISH-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/reviews/queue;GET /admin-api/v1/reviews/{id};GET /admin-api/v1/content-reports;GET /admin-api/v1/appeals;POST /admin-api/v1/reviews/{id}/decide;POST /admin-api/v1/reviews/{id}/assign,adminReviewGetReviewsQueue;adminReviewGetReviewsById;adminReportsGetContentReports;adminAppealsGetAppeals;adminReviewPostReviewsByIdDecide;adminReviewPostReviewsByIdAssign,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,TST-PUBLISH_001-HAPPY;TST-V122-018;TST-V122-019,TOKENS_ONLY,R12,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-RP-001,ADMIN,红包,红包活动列表,/red-packets,PAGE,ADM-LIST,活动状态和金额,具备 redpacket.read 的后台员工；写操作另需 redpacket.manage,redpacket.read,NORMAL,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,页标题/说明|筛选区|统计/批量操作|表格|分页,catalogs/ui_page_fields.csv#ADM-RP-001,catalogs/ui_page_states.csv#ADM-RP-001,catalogs/ui_action_matrix.csv#ADM-RP-001,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-RP-004;REQ-RP-006,GET /admin-api/v1/red-packet-campaigns;GET /admin-api/v1/red-packet-campaigns/{id};GET /admin-api/v1/red-packet-campaigns/{id}/sessions;GET /admin-api/v1/red-packet-campaigns/{id}/claims;GET /admin-api/v1/red-packet-campaigns/{id}/ledger,adminRedPacketGetRedPacketCampaigns;adminRedPacketGetRedPacketCampaignsById;adminRedPacketGetRedPacketCampaignsByIdSessions;adminRedPacketGetRedPacketCampaignsByIdClaims;adminRedPacketGetRedPacketCampaignsByIdLedger,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,TST-RP_004-HAPPY;TST-RP_006-HAPPY,TOKENS_ONLY,R20,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-RP-002,ADMIN,红包,红包活动详情,/red-packets/:id,PAGE,ADM-DETAIL,库存、会话、领取、账本,具备 redpacket.read 的后台员工；写操作另需 redpacket.manage,redpacket.read,NORMAL,从对应列表行、待办、审计记录或直接授权链接进入,返回来源列表并保持筛选、排序、页码和滚动位置,摘要头|状态/主操作|Tab详情|时间线|关联对象|审计,catalogs/ui_page_fields.csv#ADM-RP-002,catalogs/ui_page_states.csv#ADM-RP-002,catalogs/ui_action_matrix.csv#ADM-RP-002,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,页面进入加载；缓存过期/前台恢复/领域事件触发轻量刷新；写操作成功按资源局部刷新,不适用；若子区块为列表，遵循所属平台标准分页模板,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-RP-004;REQ-RP-006,GET /admin-api/v1/red-packet-campaigns;GET /admin-api/v1/red-packet-campaigns/{id};POST /admin-api/v1/red-packet-campaigns/{id}/review;POST /admin-api/v1/red-packet-campaigns/{id}/pause;POST /admin-api/v1/red-packet-campaigns/{id}/resume;POST /admin-api/v1/red-packet-campaigns/{id}/terminate;GET /admin-api/v1/red-packet-campaigns/{id}/sessions;GET /admin-api/v1/red-packet-campaigns/{id}/claims,adminRedPacketGetRedPacketCampaigns;adminRedPacketGetRedPacketCampaignsById;adminRedPacketPostRedPacketCampaignsByIdReview;adminRedPacketPostRedPacketCampaignsByIdPause;adminRedPacketPostRedPacketCampaignsByIdResume;adminRedPacketPostRedPacketCampaignsByIdTerminate;adminRedPacketGetRedPacketCampaignsByIdSessions;adminRedPacketGetRedPacketCampaignsByIdClaims,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,TST-RP_004-HAPPY;TST-RP_006-HAPPY;TST-RP_004-IDEMPOTENT;TST-RP_006-IDEMPOTENT,TOKENS_ONLY,R23,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-RP-003,ADMIN,红包,红包预审核,/red-packets/review,PAGE,ADM-REVIEW,规则和内容联查,具备 redpacket.read 的后台员工；写操作另需 redpacket.manage,redpacket.read,NORMAL,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,队列|任务上下文|证据预览|规则/历史|决定面板,catalogs/ui_page_fields.csv#ADM-RP-003,catalogs/ui_page_states.csv#ADM-RP-003,catalogs/ui_action_matrix.csv#ADM-RP-003,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-RP-004;REQ-RP-006,GET /admin-api/v1/red-packet-campaigns;GET /admin-api/v1/red-packet-campaigns/{id};POST /admin-api/v1/red-packet-campaigns/{id}/review;POST /admin-api/v1/red-packet-campaigns/{id}/pause;POST /admin-api/v1/red-packet-campaigns/{id}/resume;POST /admin-api/v1/red-packet-campaigns/{id}/terminate;GET /admin-api/v1/red-packet-campaigns/{id}/sessions;GET /admin-api/v1/red-packet-campaigns/{id}/claims,adminRedPacketGetRedPacketCampaigns;adminRedPacketGetRedPacketCampaignsById;adminRedPacketPostRedPacketCampaignsByIdReview;adminRedPacketPostRedPacketCampaignsByIdPause;adminRedPacketPostRedPacketCampaignsByIdResume;adminRedPacketPostRedPacketCampaignsByIdTerminate;adminRedPacketGetRedPacketCampaignsByIdSessions;adminRedPacketGetRedPacketCampaignsByIdClaims,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,TST-RP_004-HAPPY;TST-RP_006-HAPPY;TST-RP_004-IDEMPOTENT;TST-RP_006-IDEMPOTENT,TOKENS_ONLY,R20,READY,FROZEN_CONSTRUCTION_V1.2.2
ADM-RP-004,ADMIN,红包,红包风险事件,/red-packets/risk,PAGE,ADM-SECURITY,冻结和复核,具备 redpacket.read 的后台员工；写操作另需 redpacket.manage,redpacket.read,NORMAL,从左侧菜单、数据驾驶舱待办、全局搜索或关联详情跳转进入,按面包屑返回；跨模块跳转必须保留来源上下文,风险摘要|筛选/配置|敏感操作|证据/日志|审批,catalogs/ui_page_fields.csv#ADM-RP-004,catalogs/ui_page_states.csv#ADM-RP-004,catalogs/ui_action_matrix.csv#ADM-RP-004,仅允许后台同源授权链接；未认证先登录并保存原目标；无权限不泄露资源存在性,首屏加载+显式刷新；筛选/排序变化重置分页；翻页去重追加；领域事件仅刷新受影响行,后台页码或cursor二选一；默认20，最大100；筛选写入URL；默认排序由页面运营规格冻结,不支持离线写入；网络不可用时保留安全可保留输入并提供重试,REQ-RP-004;REQ-RP-006,GET /admin-api/v1/red-packet-campaigns;GET /admin-api/v1/red-packet-campaigns/{id};POST /admin-api/v1/red-packet-campaigns/{id}/review;POST /admin-api/v1/red-packet-campaigns/{id}/pause;POST /admin-api/v1/red-packet-campaigns/{id}/resume;POST /admin-api/v1/red-packet-campaigns/{id}/terminate;GET /admin-api/v1/red-packet-campaigns/{id}/sessions;GET /admin-api/v1/red-packet-campaigns/{id}/claims,adminRedPacketGetRedPacketCampaigns;adminRedPacketGetRedPacketCampaignsById;adminRedPacketPostRedPacketCampaignsByIdReview;adminRedPacketPostRedPacketCampaignsByIdPause;adminRedPacketPostRedPacketCampaignsByIdResume;adminRedPacketPostRedPacketCampaignsByIdTerminate;adminRedPacketGetRedPacketCampaignsByIdSessions;adminRedPacketGetRedPacketCampaignsByIdClaims,red_packet,red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount,TST-RP_004-HAPPY;TST-RP_006-HAPPY;TST-RP_004-IDEMPOTENT;TST-RP_006-IDEMPOTENT,TOKENS_ONLY,R23,READY,FROZEN_CONSTRUCTION_V1.2.2
