契约类型,契约标识,operationId,计划版本,成熟度,安全模型,请求Schema,响应Schema,幂等,UI/系统所有者,事实源,事实源SHA256,冻结日期,变更策略
ADMIN_API,POST /admin-api/v1/app-build/jobs/{id}/cancel,adminAppBuildJobPostAppBuildJobsByIdCancel,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppBuildJobPostAppBuildJobsByIdCancelRequest,AdminAppBuildJobPostAppBuildJobsByIdCancelResponse,是,ADM-BUILD-001;ADM-BUILD-002;ADM-BUILD-003;ADM-BUILD-005;ADM-BUILD-006;ADM-BUILD-007,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/app-build/jobs/{id}/retry,adminAppBuildJobPostAppBuildJobsByIdRetry,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppBuildJobPostAppBuildJobsByIdRetryRequest,AdminAppBuildJobPostAppBuildJobsByIdRetryResponse,是,ADM-BUILD-002,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/app-build/artifacts,adminAppBuildArtifactGetAppBuildArtifacts,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppBuildArtifactGetAppBuildArtifactsParameters,AdminAppBuildArtifactGetAppBuildArtifactsResponse,否,ADM-BUILD-002;ADM-BUILD-004,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/app-build/artifacts/{id}/download,adminAppBuildArtifactGetAppBuildArtifactsByIdDownload,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppBuildArtifactGetAppBuildArtifactsByIdDownloadParameters,AdminAppBuildArtifactGetAppBuildArtifactsByIdDownloadResponse,否,ADM-BUILD-004,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/app-build/jobs/{id}/publish-staging,adminAppBuildReleasePostAppBuildJobsByIdPublishStaging,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppBuildReleasePostAppBuildJobsByIdPublishStagingRequest,AdminAppBuildReleasePostAppBuildJobsByIdPublishStagingResponse,是,ADM-BUILD-007,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/app-build/jobs/{id}/promote,adminAppBuildReleasePostAppBuildJobsByIdPromote,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppBuildReleasePostAppBuildJobsByIdPromoteRequest,AdminAppBuildReleasePostAppBuildJobsByIdPromoteResponse,是,ADM-BUILD-007,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/app-build/signing-profiles,adminAppSigningGetAppBuildSigningProfiles,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppSigningGetAppBuildSigningProfilesParameters,AdminAppSigningGetAppBuildSigningProfilesResponse,否,ADM-BUILD-004,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/app-build/signing-profiles,adminAppSigningPostAppBuildSigningProfiles,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppSigningPostAppBuildSigningProfilesRequest,AdminAppSigningPostAppBuildSigningProfilesResponse,是,ADM-BUILD-003,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/app-build/signing-profiles/{id}/test,adminAppSigningPostAppBuildSigningProfilesByIdTest,R29,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAppSigningPostAppBuildSigningProfilesByIdTestRequest,AdminAppSigningPostAppBuildSigningProfilesByIdTestResponse,是,ADM-BUILD-003,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/accounting/transactions,adminAccountingGetTransactions,R24,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAccountingGetTransactionsParameters,AdminAccountingGetTransactionsResponse,否,ADM-ACCOUNTING-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/accounting/transactions/{id},adminAccountingGetTransactionById,R24,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAccountingGetTransactionByIdParameters,AdminAccountingGetTransactionByIdResponse,否,ADM-ACCOUNTING-002,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/accounting/entries,adminAccountingGetEntries,R24,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminAccountingGetEntriesParameters,AdminAccountingGetEntriesResponse,否,ADM-ACCOUNTING-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/accounting/transactions/{id}/reversals,adminAccountingPostReversal,R24,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AccountingReversalRequest,AdminAccountingPostReversalResponse,是,ADM-ACCOUNTING-002,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/risk-rule-versions,adminRiskRulesGetVersions,R31,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminRiskRulesGetVersionsParameters,AdminRiskRulesGetVersionsResponse,否,ADM-RISK-003,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/risk-rule-versions,adminRiskRulesPostVersion,R31,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",RiskRuleCreateRequest,AdminRiskRulesPostVersionResponse,是,ADM-RISK-003,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/risk-rule-versions/{id}/simulate,adminRiskRulesPostSimulation,R31,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",RiskSimulationRequest,AdminRiskRulesPostSimulationResponse,是,ADM-RISK-004,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/risk-rule-versions/{id}/activate,adminRiskRulesPostActivate,R31,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",RiskRuleActivateRequest,AdminRiskRulesPostActivateResponse,是,ADM-RISK-003,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/notification-templates,adminNotificationGetTemplates,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminNotificationGetTemplatesParameters,AdminNotificationGetTemplatesResponse,否,ADM-NOTIFY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/notification-templates,adminNotificationPostTemplate,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",NotificationTemplateCreateRequest,AdminNotificationPostTemplateResponse,是,ADM-NOTIFY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,PATCH /admin-api/v1/notification-templates/{id},adminNotificationPatchTemplate,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",NotificationTemplatePatchRequest,AdminNotificationPatchTemplateResponse,是,ADM-NOTIFY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/notification-deliveries,adminNotificationGetDeliveries,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminNotificationGetDeliveriesParameters,AdminNotificationGetDeliveriesResponse,否,ADM-NOTIFY-002,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/notification-deliveries/{id}/retry,adminNotificationPostDeliveryRetry,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",NotificationRetryRequest,AdminNotificationPostDeliveryRetryResponse,是,ADM-NOTIFY-002,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/export-jobs,adminExportsGetJobs,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminExportsGetJobsParameters,AdminExportsGetJobsResponse,否,ADM-EXPORT-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/export-jobs,adminExportsPostJob,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",ExportJobCreateRequest,AdminExportsPostJobResponse,是,ADM-EXPORT-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/export-jobs/{id},adminExportsGetJobById,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminExportsGetJobByIdParameters,AdminExportsGetJobByIdResponse,否,ADM-EXPORT-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/export-jobs/{id}/download-token,adminExportsPostDownloadToken,R30,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminExportsPostDownloadTokenParameters,AdminExportsPostDownloadTokenResponse,是,ADM-EXPORT-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,GET /admin-api/v1/me/security,adminSelfGetSecurity,R01,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",NO_BODY_OR_PARAMETERS_ONLY,AdminSelfGetSecurityResponse,否,ADM-SECURITY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/me/security/password/change,adminSelfPostPasswordChange,R01,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminPasswordChangeRequest,AdminSelfPostPasswordChangeResponse,是,ADM-SECURITY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/me/security/mfa/enroll,adminSelfPostMfaEnroll,R01,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",AdminSelfPostMfaEnrollParameters,AdminSelfPostMfaEnrollResponse,是,ADM-SECURITY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/me/security/mfa/confirm,adminSelfPostMfaConfirm,R01,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",MfaConfirmRequest,AdminSelfPostMfaConfirmResponse,是,ADM-SECURITY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
ADMIN_API,POST /admin-api/v1/me/security/mfa/disable,adminSelfPostMfaDisable,R01,FROZEN_V1.2.2,"[{""BearerAuth"":[]}]",MfaDisableRequest,AdminSelfPostMfaDisableResponse,是,ADM-SECURITY-001,contracts/admin-openapi.yaml,15901429eb345df1a78295ef5fdcaf5210a982a3e411b0a9a77913706a5014fd,2026-07-16,非破坏性扩展；破坏性变更必须CR、新API版本、迁移及消费者兼容窗口
WEBSOCKET,chat.message.send,chat.message.send,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:chat.message.send.payload,inline:chat.message.send.payload,是,SCR-CHAT-002;SCR-CHAT-001,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,chat.message.ack,chat.message.ack,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:chat.message.ack.payload,inline:chat.message.ack.payload,是,SCR-CHAT-002;SCR-CHAT-001,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,chat.message.new,chat.message.new,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:chat.message.new.payload,inline:chat.message.new.payload,是,SCR-CHAT-002;SCR-CHAT-001,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,chat.message.read,chat.message.read,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:chat.message.read.payload,inline:chat.message.read.payload,是,SCR-CHAT-002;SCR-CHAT-001,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,chat.read.updated,chat.read.updated,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:chat.read.updated.payload,inline:chat.read.updated.payload,否,SCR-CHAT-002;SCR-CHAT-001,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,chat.typing,chat.typing,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:chat.typing.payload,inline:chat.typing.payload,否,SCR-CHAT-002;SCR-CHAT-001,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,notification.new,notification.new,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:notification.new.payload,inline:notification.new.payload,是,SCR-MSG-001;SYSTEM_RUNTIME,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,system.kickout,system.kickout,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:system.kickout.payload,inline:system.kickout.payload,否,SCR-MSG-001;SYSTEM_RUNTIME,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,system.ping,system.ping,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:system.ping.payload,inline:system.ping.payload,否,SCR-MSG-001;SYSTEM_RUNTIME,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
WEBSOCKET,system.pong,system.pong,R14/R15,FROZEN_V1.2.2,连接Bearer认证+会话撤销+serverSequence,inline:system.pong.payload,inline:system.pong.payload,否,SCR-MSG-001;SYSTEM_RUNTIME,contracts/websocket-events.yaml,62eefb4b4ae53f7ae00f2ef4728e80e2905258d0a220d42ea9959787953879af,2026-07-16,只允许向后兼容新增事件/字段；序列语义和ACK协议不得破坏性变更
